featureid	rab.all	rab.win.case	rab.win.control	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
346368478df339535e64fd777617f954	0.579687421698292	0.588376436043474	0.562842152098698	-0.0005105726850187	4.42879619983461	-0.0001502004702277	0.5	0.508170462268201	0.964524486086692	0.518741366162366	0.971558377213547
33a30c2497fb09d0415ffda70eea270a	1.86653413041893	2.52104309164715	1.27071744693499	-1.77402796410155	7.37351881731249	-0.225372613140424	0.386238921156686	0.0902680002499245	0.88472441065513	0.140527863713727	0.899596523439115
0ce992a9cd021e67ddfb4bce53510e94	1.09607817791165	1.10857418578663	1.07915241534713	-0.0079388871809484	6.82942106686675	-0.0012836455194321	0.49978894048435	0.626283326657635	0.977054747611347	0.580114265455122	0.976870795948726
36837fb65c511c2cfa18c66e55596daa	1.02401814751336	1.19202853602566	0.833379521282536	-0.432016745101072	6.63373882009113	-0.0561136223006887	0.464104730265942	0.537444973270011	0.968302114483626	0.493716969341653	0.968901249364908
17c3da1dca5312cd12aa2c394dce3c33	0.960652692097005	0.934384318540866	1.00288254416099	0.148269357646365	6.06951005343573	0.0186858568055928	0.487547488576745	0.623320531863038	0.976964459660099	0.554986895960931	0.976433512990637
9f9f55e6f096099f563a5cbce0656218	0.621500959073391	0.658841488180263	0.579828152429069	-0.194144003121306	4.72385662181876	-0.0364113185568916	0.478682988919892	0.497570089960517	0.963557512485661	0.506188919534133	0.970192842394975
1174c817277d586fd272000eecfa2f0e	1.0995626194209	1.34388897137473	0.794977663310418	-0.530687460045657	6.30474733881128	-0.0720414394186923	0.452933728016223	0.59324869777526	0.974746962320532	0.472981664617485	0.965138035666913
ff7def424a6ceaa6dab9e5311f174225	0.908460255233443	0.844997302372527	1.01587743143674	0.166082272127363	5.76324320127792	0.0257277592808899	0.48543689342031	0.663177579960433	0.979429553192744	0.565448952644537	0.977421862122846
12c32fbca16872f9c6ead026b7a606ab	0.539878540472574	0.512364443909046	0.565315380248812	0.0035694009613074	4.50273726576114	0.0010157104193928	0.499366821453049	0.513970201276422	0.96302601775792	0.476033544855468	0.965571414729531
1f75250d9c2057f0973434aff6cc88dc	0.572428417132432	0.626257330515864	0.528224038296669	-0.147625332100701	4.36839429733625	-0.0244828416379046	0.485219594814442	0.538767353615279	0.965068827448862	0.524167454842483	0.967213939037896
66cdb9a3ccb327cf07822c8e253807f8	0.975216878790297	0.810619623677761	1.17931959721282	0.517319453400942	6.23045213621448	0.067130795177168	0.462415541102267	0.498321267796245	0.96496784820416	0.47819010752127	0.963654682027096
133a228118b887dbcbd88a371a5d98ff	0.495825443276154	0.45379252080478	0.553084132465786	0.274129518888657	4.57308847265562	0.050461152938602	0.472972973375805	0.480663774910893	0.961464980711223	0.526559095401419	0.972172294571448
f06f7bb93a9a95cc7ab0507442f8409c	0.522954864345151	0.480106080024938	0.583406126455504	0.0677273659623516	4.43855550826309	0.0138644072752467	0.49176867888967	0.511050638698886	0.965266960237618	0.518429751392125	0.970644261910861
9abfeed9b473412903b37204a9dbae5e	0.638744590153703	0.512018189993768	0.790035935870605	0.454907485745963	4.99373852674681	0.0682586731641864	0.46072635193863	0.331721889993786	0.943258335560283	0.474329122477707	0.964514344337558
221b955e856fce986f0daa6d560130b6	0.849398304242547	1.02133726521161	0.660111882861221	-0.552834135292156	5.69494226547346	-0.0841567858099927	0.449324325085244	0.274224810488229	0.939407356819358	0.430571812172976	0.959649109476136
f74c3e2f770e32fba743ad2a0c51c2e0	0.617721594316886	0.672186438696119	0.549879872415058	-0.16579137254091	4.65302388858256	-0.0236309954412807	0.484592655357743	0.481696944219036	0.964359201650684	0.513675080479944	0.975685161568883
24831ca4fb7d529ba506286e12fc53e9	0.828156386111232	0.914195836645842	0.710803472961915	-0.183991621502058	5.81135771213875	-0.0299917121186281	0.48543689342031	0.553343054715571	0.97126176936031	0.499210964549743	0.969855316639454
e6ee1adc76dd958cc40136e828c6d586	0.808707786319033	0.831305632049766	0.785139057523654	-0.108267737911789	5.60148655881255	-0.02046895890656	0.491346559858375	0.614544992829829	0.977186102991113	0.549523244863656	0.976053821137785
fe41ca8e5d066acd77f682ff9924b4c8	0.951947047949784	0.855553316153083	1.06095739498364	0.398362935954022	6.12973210610651	0.0559849626784571	0.46813001313873	0.473656891360278	0.964924018194294	0.532821165550444	0.968583851643214
b494c5a0b11a2b20eb02eef414179b10	0.799108010196813	0.996793429200951	0.56808388820143	-0.647027372352978	5.84294202413939	-0.0912655577031184	0.44341216301404	0.268342620230526	0.938456352985371	0.427149530190219	0.950132937067614
816116770fd2ba15b5fc1a655b07ab02	0.705613216115991	0.669392291745305	0.763645230989232	0.188140007893757	4.92810724578331	0.0376313288035561	0.481841216486435	0.456077181574237	0.959620162415766	0.470602744195934	0.964084209142518
e5ba6ea9b69644055c7da4463652b2ee	0.968410135298516	0.924514525150787	1.0389022581304	0.227348951943656	5.77042927739556	0.0308878478603343	0.481418919195439	0.509625149997663	0.968787524502844	0.520592996807196	0.976025808983086
3186998accb4ff9dc99c800e4d9d01f3	0.652414748803801	0.783279849960079	0.534501543738938	-0.219612542592617	4.52807332373531	-0.0378251635521626	0.477416631826099	0.584238317058219	0.972061432786911	0.515334912725049	0.970533317428686
2a1b89d2671723bb0fe85f8cc7aa1470	0.783351776636888	0.806994423609964	0.755908715384069	-0.077402653569199	5.75270925253589	-0.011909536774987	0.493243243343675	0.635600199872424	0.979387256218433	0.567828022068728	0.975711740266636
2f6428a3a8eda5279baad4a687360e2f	0.825058817435307	0.847862791407891	0.80567245555447	-0.0270623996428938	5.99991406197492	-0.0034755035821245	0.497888513544893	0.625387453110884	0.97689590407006	0.562675641435103	0.975424921283637
2dd6c0b8c2847e979ff968bff7199849	0.789780166434792	0.743439240202644	0.835773301583716	0.0767169195735367	5.28607333098737	0.0141483452745695	0.491976351470624	0.59456976261624	0.974965049512873	0.521841425006778	0.975884573657767
e98c907ce2aeea74f75ad21479be7594	0.760243056249038	0.757585564156399	0.766362656131797	0.0382708371693079	5.5923694796996	0.0039594871186029	0.497466216253873	0.666592467710187	0.980079965981928	0.578662801272317	0.978014575103216
6efbb071bcd0ddcbb32df251a7498031	0.624982527492078	0.538549756379803	0.733529601146446	0.253933724902225	4.94781460379456	0.04372887159379	0.474239865248711	0.442429738023188	0.95808312943322	0.481065417733965	0.963185665982984
92638100ffa9c35499731717aee016f7	0.821166574480221	0.792529454023258	0.856241546618216	0.108183906940416	5.33080507978374	0.019132841449145	0.488175675851498	0.603138355168332	0.974165189484728	0.555212813774195	0.976078187414776
7faa677d0b897695040661c66d2325ef	0.919889329401463	0.952132851219131	0.887542202137842	-0.108697638934304	6.8879697128891	-0.0132240184845724	0.488597973142509	0.59376778936744	0.973806445741018	0.557371267119939	0.973734572082153
f6f30f69ff9f7473f48050d9f5372940	0.87219976388586	0.711802720297484	1.08548266771594	0.458770585441364	6.0347882014049	0.061737535416189	0.456732799296528	0.450946368716748	0.963101029228712	0.46010619258511	0.966328327314984
fb983a8c7000b24d2afcff6f01e3b2c3	0.522623664212149	0.608309241430566	0.423932668885332	-0.142769637129823	4.41676070579915	-0.0280509902292958	0.487969607608034	0.465407584652288	0.958941083179956	0.446611331906898	0.964947331573987
2af48954cd0d9585c8bf35da4971f90a	1.00535885713201	1.09911855399125	0.896556735970474	-0.268649164648063	6.81616151715337	-0.0328458682436602	0.478462838158502	0.56046018405067	0.972856810866816	0.54451783991667	0.971636761117309
17eb10d650b0a686b527cf4293203344	0.518755663781994	0.528125454917552	0.499644525280266	-0.0198277770858342	4.40759797884177	-0.0032074638090617	0.498100464359147	0.540338343585082	0.970886079159342	0.511110269576379	0.974199561972893
ea92f15316a3f60b082b868c625a89c0	0.599460415206139	0.558191411163904	0.664252657315702	0.0924575347468242	4.31578334417369	0.0136383774062154	0.490287162306561	0.523148982325854	0.965606487586445	0.562063375587948	0.975920047304342
374b302e37225e377d1afff999df362d	0.873739678269953	0.796182390186981	0.986622432787401	0.373141082509247	5.9471720969483	0.0527189350063759	0.466019417982637	0.440850210208073	0.958604463888558	0.476278406390145	0.962646817038045
6203e830f232d79a0e7118e52336237f	0.674385325041295	0.676202493552334	0.672570500415794	-0.0177697887407309	4.70938069245673	-0.0036920585426065	0.496834107265247	0.562549171496083	0.973012886287223	0.541901921285584	0.974649381955229
06fd523d0076e44628621fd2dbfd8c62	0.771507635481257	0.725471241275025	0.828672237866897	0.237023029545432	5.11060582193398	0.0366162926487801	0.476351351703588	0.54273421350834	0.97240380708815	0.50630036481922	0.97370399680436
dcb07913eda395ad54846fdcee8f9ad1	0.704847491371433	0.657417407819314	0.765552845893632	0.102022258265976	4.63562603246669	0.015280517303256	0.490502321795786	0.532070621403162	0.967245053215603	0.497204071588813	0.96583715313927
6056cc96e39b784a0c8377875361c097	0.720473320067885	0.879347881951919	0.565074297213392	-0.491627807241274	5.30464318349591	-0.0752092616969152	0.457347973611482	0.408286367013321	0.952857826845321	0.456645941625517	0.957477281398721
0fdbca9db54f9c9a0efbe5966d7393d0	1.01814006206638	1.38732194291233	0.666002803984492	-1.07496952186419	6.12930960985014	-0.15973846087673	0.405405406863384	0.126999674430914	0.896324980785058	0.261985621880682	0.925907706752984
d5608236cb6b850df192c30fcd6abd91	0.950325128302298	1.16158543512394	0.731489351288706	-0.651965875381359	5.55006408308976	-0.105879373751927	0.447446180611784	0.354561090238612	0.944219641705234	0.389084786776481	0.956982205932827
25ce70625987360da60aa1a4ff825568	1.00997613476079	1.3959211606345	0.660063533839011	-0.927682370861832	6.33995881258659	-0.134415378518315	0.42145270389955	0.203686625436435	0.91712453306053	0.311796087238191	0.924705615769943
21cf975bf15c2c51c664b513a6848e25	0.53328027859826	0.62423388717472	0.438009984526158	-0.299507294019908	4.56926264577799	-0.0528878330671248	0.468974251201181	0.468100212316186	0.95957674870236	0.495828876801715	0.965751810813111
5f85aeedd59122fa6054864120dceb89	1.07935687393728	1.23178836116704	0.915687408837851	-0.436793391796283	5.74990411057597	-0.0717724086226247	0.4630645847642	0.503948414148414	0.966255948170357	0.494385820443343	0.969659411267657
a2b777c6682bd2738b8cb12d31e48ee0	0.611772497702225	0.532954872143238	0.713674206235162	0.296286764576518	4.93888854968302	0.0553944917544388	0.468327703175289	0.381676682159307	0.946915362316262	0.478029734686818	0.967443615894705
d8d20e734818918a2aa9518e764eaedd	0.537114226366578	0.487519055045929	0.59413827754028	0.0557758426102568	4.3326434901948	0.0108693382375283	0.494087837925712	0.501131106877677	0.962496155238873	0.477673239143829	0.967297705548132
4c31821f8d945a7053eaddbf0cf25a2b	0.849867534296036	0.63258982776383	1.17902698030142	0.847680588392745	5.41083647733239	0.130454370935361	0.427787163258197	0.162586524586598	0.912140113601359	0.335687234409126	0.946443345630948
8227723d32463af78c04bd2ffea06a8a	0.744263461359546	0.512515019738941	1.06816613317968	0.765736719119711	5.39710233561214	0.123396910842953	0.428028705185846	0.169151333679666	0.909814493540197	0.27574650434636	0.937937680139355
bd4d4473b6b0e7fba2f8ececdc3a3d65	0.837551770026062	0.895706337961792	0.732811774156815	-0.326965589662594	5.63107962080359	-0.0492439385260209	0.474039679576051	0.488071345064549	0.968073435995249	0.505317551353998	0.97495722328768
96049851925fb5f08535ca1483841334	0.947495056114636	1.13167041963466	0.759478530707783	-0.424380170991499	5.89903409588164	-0.0695010329210066	0.469818489263641	0.513653591518707	0.965556882671378	0.508717448769207	0.971844560012784
ad3740745f2b8530a04e9c6023a71817	1.05401978233212	1.48361819892196	0.640827416381092	-1.26790167565205	5.98769362588641	-0.201270970874133	0.394847974607976	0.0858497479524333	0.861788231027091	0.198303860813641	0.907495462228775
fc9e405c6f58269a7ced03d2a6c6cf0d	0.790661050560166	0.855504146533402	0.702439751407679	-0.343676919256673	5.16914591836881	-0.0563740690731997	0.467483108593403	0.489632320968789	0.965223546375997	0.513361720102783	0.971177276775993
190482f7e70d8425dd3741b84f884180	0.622720991422974	0.772676440086329	0.460136407297036	-0.333678087260345	4.38241794268799	-0.0587548391927767	0.466019417982637	0.437581022732515	0.954577709485471	0.433707190503978	0.965738292369101
6d93d5b582d18041b07a5c64e5329087	0.65584554051255	0.642176898539696	0.685259491419842	0.126576178923772	5.04025127957622	0.0199185856055648	0.485859012451595	0.496098247210174	0.963244860524926	0.52014677423001	0.966639866401705
43272d7e26c424e9d9436629d0b3933a	0.492892703933764	0.496148051598164	0.48887960115289	-0.0793191062258298	4.42519363636088	-0.0167753532113041	0.490287162306561	0.543135394239021	0.96681714248042	0.550703661829728	0.971635677221678
ef4dfa74ba789f3b9550141a19fed0b0	0.853955338062616	0.937184913481682	0.746151284675729	-0.179975763777741	5.44248464048569	-0.0285847148570495	0.482059941170065	0.538149601094468	0.967545330721633	0.550010433240797	0.971830727190444
dbba5f174c559c985887aeaee3a0f329	0.511344337609994	0.468482709847308	0.573436985815249	0.242662602011039	4.50241631756291	0.0393288366023154	0.474883917638553	0.513892059749193	0.958305599003702	0.558355605168065	0.967020035621528
e5d596fade8c8d83f68600ec2c3bc7dc	1.11825042201204	0.978110803125062	1.23389949129613	0.370343090347749	6.41636081656369	0.0575498331297342	0.470016892339086	0.574459478995315	0.969947273809253	0.549129294166903	0.973020862314819
e4e0209abd76bf4096b457eb64680739	0.592235493721976	0.551894461057948	0.644185106378342	0.0812899031876455	4.45168188171586	0.0143628012559593	0.489864865015548	0.526942965314511	0.966330683889498	0.558318135028978	0.972502747633961
844022b579e523b29fecfe1bd2a36a0f	0.541906936939475	0.535038436353216	0.548138084241513	0.0728227543591986	4.33525314403492	0.0126342201127728	0.491976351470624	0.54684093763921	0.969658434680541	0.554617147804597	0.969663767843134
a3dceed2cc9b36a44d2b9882de472434	0.665572126104564	0.744616150067184	0.544098699113732	-0.388129112316772	4.95455169643057	-0.0590857218580081	0.463682432975019	0.49850869247978	0.96631985546003	0.516676259746828	0.969414889262644
a7fe221be2dc86f0710e0d5684fbdfb4	0.582724653090847	0.730704391346783	0.406064831585729	-0.399487852814308	4.79566868391356	-0.0622584064707056	0.462220346701811	0.360739366891219	0.941109396480354	0.439146070658273	0.961178026317111
a3e503da11a4a7eddd9aafbedd4c5147	0.787982791004734	0.749445944730875	0.837936635459382	0.10286219064557	4.86323796078967	0.0170723083929859	0.492190797920966	0.518746861340394	0.968766465917998	0.533660891599946	0.967899824492368
d7a5539cc63de48ea0d4cfec89d7cbb4	0.435633112813813	0.521373126576803	0.312550996603274	-0.308912556290453	4.45720989111172	-0.0529813080210416	0.468974251201181	0.476745043148389	0.960548133205443	0.523477137516119	0.970597462991628
719af4b72db6e2a6b9a64ee6b095f31d	0.550196362451002	0.473196571446836	0.652386103610236	0.158508223117596	4.38389252184878	0.0267141753228733	0.483952702941431	0.498998839960946	0.961232690330762	0.475557976495718	0.965166101572698
560955b8d21b32d3d17c278834496157	0.643929577573211	0.595348724600749	0.70998032564818	0.270327780733012	4.74441276063364	0.0447565040997971	0.473195441513555	0.48280802532465	0.965992783007895	0.559205354560026	0.973636914280238
5cce58da15c3b2a8b53742e561ce4bca	0.565571505099211	0.496889733534005	0.631496255974669	0.161302665066439	4.35572880546804	0.0298367033772102	0.480793584076241	0.450206530074532	0.958087658590695	0.457918233961294	0.964294424910916
fe759449f3161a9493f46203f8471a25	0.729483553613814	0.589105460847524	0.904389365398195	0.379256318488189	4.95598906062803	0.0685679850013645	0.460531870577062	0.386137362210466	0.954745676289118	0.433338909264361	0.966993127641963
156bdb60798c32deae8f12a81490acde	1.03637448117181	1.03604461034679	1.03878400635067	-0.159163035872147	5.81282758945187	-0.0239871044516664	0.48543689342031	0.574603938108381	0.97101683696479	0.575860706264242	0.976745428046292
79413eb7a6a20a038e56e0d01534e0c2	0.870498000780005	1.26304670260224	0.50174164437802	-1.098575592555	5.51766484246516	-0.181329687276042	0.401182433960677	0.115475866629539	0.875613706100873	0.246908850667248	0.920611681414625
72b4bb6cf2935bd5f3eb43c56ee9b77d	0.604255775200672	0.647756132955305	0.548701504322918	-0.208359992811853	4.79694537154538	-0.0351722857888199	0.480371465044969	0.536493917943754	0.968558461897296	0.543523469004584	0.974352495007915
7a9e8f7e548191e4f590d1a885cb22e7	1.61196461136515	1.47105779283708	1.79876422342719	0.47390199204461	6.6741172178468	0.0598076753850704	0.467483108593403	0.533314714237456	0.969686036812962	0.514127460109569	0.973316122486486
1c0efde6720cd774663dbe8762b26fc3	0.581551177277073	0.693060302901559	0.463895280805684	-0.431522011489683	4.44905127963737	-0.0744934103210642	0.456310680265372	0.427266554585037	0.958244714788938	0.466640289950081	0.965515534416453
bedec74c439fbf741ece20dd073998d4	0.536684375603229	0.498807009674271	0.598321767935832	0.198026744849787	4.40287243198141	0.0398963566666911	0.478260869888626	0.530389014591121	0.965582222741457	0.524866636414945	0.970410569425819
ba2c02038df8e2bf4d134791f3cfd207	0.870860125160972	0.863596858093018	0.878762025413829	0.0534958300347945	5.66742933099963	0.0079198195048228	0.49577702708979	0.617063343223201	0.976769438191819	0.575112497450965	0.977686332922373
22f65bc1e0a1f734dd241e9f6509838c	0.58854324011797	0.550529786194911	0.636807275515777	0.13644544339395	4.30266072685284	0.0236094754028471	0.486703250514169	0.5176061659197	0.961659608557714	0.497703813032432	0.966687130513846
1839a18816a7db3022a0c0074cb5e6c1	0.518084802698166	0.504170034095498	0.547486131702302	0.0649999975105109	4.47673019116756	0.011055822466703	0.493665540634694	0.491406059583778	0.963547215974985	0.519062576936244	0.970820777169023
37d5cb7dbc682ee150a5b8c1853d0f58	0.644731664007496	0.565743340797598	0.702448193909655	0.261757672517641	4.96186957672737	0.0456890995428449	0.476994512794838	0.448931187953343	0.95922094740536	0.52331685762843	0.972677457707436
ff98213ada90bcf0a79d7cca6ecb64de	0.751751899292259	0.574050143512642	0.926647566715385	0.455540915518173	5.30589723966642	0.072330448461994	0.459037162775035	0.375328154409024	0.948920670456026	0.479242789817218	0.963710702592488
635581fa5acb9eabf5eaf6784bb1ce16	0.610874255736571	0.597050071857955	0.630661673120036	0.0626566250559604	4.6652820133866	0.0100644578824667	0.49535472979877	0.436020652595984	0.954918538381179	0.495494660386609	0.966681633237826
584b5503bf5586e224dffc894bf68e6f	0.554651742053835	0.670918578900074	0.39647219304811	-0.268218563840615	4.45587766428382	-0.0517052570406606	0.470662727326108	0.42784541678757	0.957370850523074	0.439649666823221	0.961541023763604
535406c2dd7cf8d92551f62b7ec878a3	0.851909722322173	0.934120607801347	0.739911048008959	-0.0960072573182416	5.56104187541422	-0.0147932148505246	0.492398648761641	0.608794930589529	0.973594243902078	0.556796582905541	0.974830697255514
ff7186fb2ae12f683088f2ffccd5bbef	0.570033074200698	0.644756064633898	0.514577511602554	-0.113138715241651	4.31973837972302	-0.0201081785381631	0.486703250514169	0.518120246924794	0.963145354537867	0.488679378348377	0.965211156468356
4064e6f44ae970b49bb98d7328af210a	0.983906682049629	0.908754572240873	1.0859429869119	0.256543063136018	5.81892624890033	0.0384152184536642	0.480793584076241	0.472601758696326	0.96193021662322	0.540409412883853	0.973802163977734
8ef9db7af42bc80ff0a75823a5c632f0	0.630044111569125	0.610645625197019	0.650430011457752	0.0674096026143607	4.32868076301301	0.0144503619265601	0.492612916952262	0.507697611490787	0.966230441051102	0.524868875248846	0.971851606261197
fd152b97e59751d3ab4d6a1023364bf6	0.548649640711281	0.571356255119202	0.519781121707068	0.0417741085471768	4.3965873446081	0.0073811022045397	0.496411988233947	0.53185999493773	0.967964331672026	0.507938010890592	0.970163315980876
e0b11ee7ef2aeeb445f99f66cdda2e33	0.559035216447592	0.435821008819494	0.691434723025703	0.341181212460327	4.75772543818789	0.0571806610985473	0.463486703795399	0.441594623537614	0.953518141490308	0.478796353775559	0.963503971083034
6edfa3cdf389a741820050f3916bf226	0.568067841311139	0.564894376515959	0.573546547256875	-0.0509504244105665	4.58699283191487	-0.0079836411441853	0.49535472979877	0.55599652015767	0.972527038079298	0.511764580928075	0.968518435839044
ce76af431793a6fc5693528d37260348	0.910795067991604	0.911727014109664	0.908545034671207	0.204299433255102	5.88964981824367	0.0302131971788595	0.483326298263899	0.581451055682235	0.974529476605147	0.57449619845253	0.977865133209572
d9e5861c1991ca003aeceab702fa5f45	0.552286767833923	0.543531197882844	0.561606853983966	0.112143712922653	4.42996807692571	0.0199731499284308	0.487547488576745	0.487562964787572	0.962979585939977	0.497926969920075	0.968376498405355
791d1b9492862735fd24f2410ebc3a94	0.566171920015355	0.518445305886756	0.638401154734259	0.213869697382733	4.32641597251201	0.0351718910304247	0.480996621904444	0.489238743869468	0.96196287831966	0.496987636110891	0.962438313470642
1531117859f8ebda32fd8fb000d3b426	0.643571894811062	0.592981901839404	0.721899963151917	0.262306849869136	4.95682017836648	0.0443842464527284	0.474883917638553	0.473278569466656	0.959410065116312	0.509817857054494	0.969946022249588
6a976f01fa6ef02581c7ab8c2ce56bef	0.55161226503019	0.520395550968471	0.582526326087622	0.0477302212188588	4.35582228951168	0.0089496502255284	0.49493243250775	0.511595761018908	0.964993285973293	0.522188588704989	0.973110048568559
390b480db0705ec074d55e236efcd8ba	0.72988156790538	0.736977689964693	0.723104019090664	0.0021110197395284	5.19134085756422	0.0002237907459375	0.499577702708979	0.580131040470949	0.971430540881684	0.547899106605912	0.97151561738093
6bd3c04d953914ff269fef85181e2ea6	0.500340363712502	0.416020591899834	0.588589811687127	0.205796510200801	4.38264362993092	0.0423902179559446	0.475506757121633	0.498748118072841	0.96496489697727	0.538662460322507	0.972480969148578
ea8694cc1a3fbb20fa37aecf7602a7da	0.690703694996913	0.719342428314507	0.644850279345723	-0.161547325810375	5.2015593887584	-0.0260057303513154	0.48543689342031	0.524192523800955	0.972103106393875	0.528274408900491	0.972436154008012
4085637d13f08f15a5f0097a1a319cca	0.58661752929523	0.576016033496991	0.611944352486463	0.172183744554406	4.48305093499005	0.0279309073186271	0.484375000232434	0.491939636370353	0.965489896778826	0.487430990955893	0.968903555040497
2e6cebb566040ceed5f8838bc704a324	0.861455394356835	0.854672747313824	0.865297647765132	-0.0099649070213008	5.54356495514368	-0.0013497039842479	0.498733108126936	0.570205655270852	0.971355141580962	0.534441613867686	0.971487062686406
8423c3168cb7d90fa84afea76bd5d629	0.735277192138938	0.717859168404056	0.750548526260551	0.193717017894606	5.12999794239378	0.0317391437601139	0.482263513777432	0.540029026191736	0.969179764056639	0.532026535640836	0.972299180477738
e27bb9f30f2b1c5cd6f5cee6ca530513	0.58122002688334	0.617387649504079	0.537014675896428	-0.0827653892884967	4.58744095307723	-0.0152888316780494	0.491976351470624	0.529495490020187	0.969994750764864	0.524502674488058	0.966736491269967
78d7a793d94f8c995b4e9b965694e23e	0.487900268428694	0.4967873630585	0.473765101995874	-0.100110021849308	4.47197116835378	-0.0191413771779026	0.490709459597576	0.47267237653087	0.9628274894424	0.47140617520737	0.968303869719619
847aad055cc8e7635675c2dd08217b8c	0.53754435023686	0.56465479692669	0.509907665744318	-0.0479969049578859	4.42409580136997	-0.0096053146423349	0.493879274046154	0.461908320643113	0.961899577071465	0.463516090068487	0.964824225245942
